,date,username,tweet,hashtags,nlikes
363,2020-06-20 10:17:01,LacyLeighLove,A woman w/a ticket to the Trump rally & not breaking any laws was peacefully praying when officers forcibly removed & arrested her for wearing an “I can’t breathe” shirt. Fascism is here in the USA. #SheilaBuck #BlackLivesMatter  #BLM #ICantBreathe #TrumpRally #TulsaTrumpRally pic.twitter.com/aAN0zX3qK9,"['#sheilabuck', '#blacklivesmatter', '#blm', '#icantbreathe', '#trumprally', '#tulsatrumprally']",75
364,2020-06-20 10:14:38,acscotland,Huge thanks to @LordProvostGCC for joining our fantastic volunteers today. @acscotland are providing African foods & toiletries to 60 BAME families (over 315 people) in Glasgow @ng_homes @TNLComFundScot @NatEmergTrust @RefugeeSurvival @FoundationScot @scotgov #BLM  pic.twitter.com/yJtWqHLnFU,['#blm'],44
365,2020-06-20 10:14:22,KPleso,"NO JUSTICE NO PEACE, NO RACIST POLICE #BLM",['#blm'],254
366,2020-06-20 10:13:59,MitzieHunter,"In this moment we must realize a real change and make anti-Black racism and all forms of racism history. Let’s not carry it into our future. Today our #ChangeNow panel speaks about what the death of George Floyd means and how we move forward. #BLM
 http://Mitziehunter.ca/changenow/ ","['#changenow', '#blm']",13
367,2020-06-20 10:12:35,Athletes4Blm,UPenn QB @ryan1glover on what It was like growing up in the south and his support on Black lives matter. @NCAA @NCAAFootball #Athletes4BLM #BLM #NCAA #NCAAFootball #BlackLivesMattters #ivyleague pic.twitter.com/ehWue4AauV,"['#athletes4blm', '#blm', '#ncaa', '#ncaafootball', '#blacklivesmattters', '#ivyleague']",27
368,2020-06-20 10:10:15,AlanDettlaff,"Over 700 people have signed our open letter to 
@nasw asking them to support divestment and the #BLM platform to #DefundThePolice. If you'd like to sign on, you can read and sign here: https://forms.gle/GizncpHWXeqgF7vS6 …","['#blm', '#defundthepolice']",71
369,2020-06-20 10:09:35,CarlaJM,"#SheilaBuck is an American Hero!
She never violated the law. She was praying and wearing an “I Can’t Breathe” shirt, both of which are protected by the 1sr Amendment. Arresting her was wrong & unAmerican.
#TrumpisEvil
#PoliceReformNOW
#JusticeforGeorgeFloyd
#BLM","['#sheilabuck', '#trumpisevil', '#policereformnow', '#justiceforgeorgefloyd', '#blm']",570
370,2020-06-20 10:08:42,Swann_Lady68,Don’t even try the “what about”. This thread is about Connie. If you can’t stay on subject then step out or just don’t tweet. Don’t be a Conne or a Karen. #BLM ✊🏻,['#blm'],67
371,2020-06-20 10:07:54,ann18521217,What's the collective noun for a group of #BLM thugs?,['#blm'],86
372,2020-06-20 10:05:15,LacyLeighLove,A woman w/a ticket to the Trump rally & was not breaking any laws was peacefully praying when officers forcibly removed & arrested her for wearing an “I can’t breathe” shirt. Fascism is here in the USA. #SheilaBuck #BlackLivesMatter #BLM #ICantBreathe #TrumpRally #TulsaTrumpRally pic.twitter.com/4XI3ChI4L9,"['#sheilabuck', '#blacklivesmatter', '#blm', '#icantbreathe', '#trumprally', '#tulsatrumprally']",123
373,2020-06-20 10:04:31,C_Rich75,That ruse of an organization feast on the flesh of dead Black men to promote themselves. But supports other agendas that are counterproductive to straight Black men & women along with nuclear family ideas. #BLM,['#blm'],47
374,2020-06-20 10:04:26,dgravesjr,"Murals are sometimes powerful, but I question why E. 93 was chosen for the #BLM road mural. Isn’t the purpose of it to make a statement that many people will see (particularly people who aren’t black)? Why not downtown? Where are the real actions as well?  https://www.wkyc.com/article/news/local/cleveland/east-93rd-to-become-a-canvas-for-a-new-mural/95-8a955c29-6f75-49df-bb36-27f557762c7f …",['#blm'],46
375,2020-06-20 10:02:33,abline11,"Leicester mayor refuses to tear down statue of Mahatma Gandhi as #BLM protesters claim non-violent former Indian leader was a 'fascist, racist, sexual predator' | Daily Mail Online  https://www.dailymail.co.uk/news/article-8442649/Leicester-mayor-refuses-tear-statue-Mahatma-Gandhi.html …",['#blm'],28
376,2020-06-20 10:01:08,HimeSan_Cosplay,Yea...um... did they arrest #BREONNATAYLOR (s) murderers yet? #BLM  https://twitter.com/USATODAY/status/1273812245202366464 …,"['#breonnataylor', '#blm']",19
377,2020-06-20 09:54:59,Richard_SF,"#Juneteenth 2020 - #Oakland Fireworks, Lakeshore Ave
#BLM 
A beautiful night, jam packed  pic.twitter.com/F4nthpwttK","['#juneteenth', '#oakland', '#blm']",44
378,2020-06-20 09:54:29,JohnJrNY,"That was as blatant an unconstitutional arrest as you'll ever see. 

1st and 4th amendment violations.

Politically weaponized law information pandering to the Right Wing Trump Cult 
#MSNBC #TulsaTrumpRally #TrumpRallyTulsa #BlackLivesMattters #BLM","['#msnbc', '#tulsatrumprally', '#trumprallytulsa', '#blacklivesmattters', '#blm']",36
379,2020-06-20 09:52:12,jaewestcoast_,Catch me in Deep East Oakland leading another protest 🖤✊🏽 this shit don’t stop for anyone. #BLM,['#blm'],13
380,2020-06-20 09:52:04,Harmanius,"#BLM protest in Lincoln today. Masks on, peaceful, and spreading messages of equality

Facebook comments:
* lazy students 
* all lives matter 
* the EA 2010 is enough 
* where are the Black people?
* cheering a criminals name

I want to snap these racist, soulless FUCKS in HALF",['#blm'],13
381,2020-06-20 09:51:43,J_Ishiro,"Awful as #GeorgeFloyd's murder was, this could have unified the us. Left & right, blue & red, all races, all regions, the media, #Trump, & even #LawEnforcement--we as a nation agreed a man was murdered & justice must be done. It didn't have to come to this.
#BLM #RacismInAmerica pic.twitter.com/7netdJ3WSB","['#georgefloyd', '#trump', '#lawenforcement', '#blm', '#racisminamerica']",19
382,2020-06-20 09:49:45,alliemarie777,"Imagine being this filled with hate for the @POTUS but SOOOOO woke for #BLM that you stand out in sunny,  “feels like” 97° weather wearing a mask  with this sign😂😂😂😂😂😂😂😂 The other side says “EVICT TRUMP” 😂 He does this every Saturday 😂😂😂😂  pic.twitter.com/d0HdMCEfZW",['#blm'],14
383,2020-06-20 09:49:38,BrokeUrbanFarmr,Got the beut in the mail today! If y’all can’t tell it’s a tshirt created by the great @sheathescholar #pride #blm #ally ✊🏿✊🏾✊🏽✊🏼🖤🌈 pic.twitter.com/eXUFOOac7f,"['#pride', '#blm', '#ally']",17
384,2020-06-20 09:48:49,KilldeerCheer,The @DinoNerdsForBLM stream is still going strong! Please feel free to stop by and show your support! #BLM  https://www.twitch.tv/dinonerdsforblacklives …,['#blm'],13
385,2020-06-20 09:47:27,ArmedPatriot45,"Hey #BLM & gullible #sheep that blindly follows #mediascum's #racebaiting fallacies, what about THIS from Fake-O-Hontas, #ElizabethWarren?? Of course #fakenews & Twazis try & hide posts like this, cuz it doesn't feed their racial dividing, false narratives! #Hypocrisy #MAGA2020 pic.twitter.com/FN98gHAlzI","['#blm', '#sheep', '#mediascum', '#racebaiting', '#elizabethwarren', '#fakenews', '#hypocrisy', '#maga2020']",247
386,2020-06-20 09:46:33,tomcsheppard,#BLM Children’s @AQE_NY @ItsShidaB @DrKYSR No Justice No Peace! Defund the Police! #FullyFundOurSchools #ProudDad I couldn’t have received a better Father’s Day gift than watching my girls be civically active! pic.twitter.com/HZ9qXe4jRN,"['#blm', '#fullyfundourschools', '#prouddad']",19
387,2020-06-20 09:45:50,jdpoc,"#BLM # London That’s it from me for now, I need several coffees. More hopefully tonight and tomorrow when I start editing some other stuff. Thanks for following.",['#blm'],21
388,2020-06-20 09:45:14,votenickmoutos,"Just as #BLM #Antifa #Democrats #Globalists #Leftists #Elites are behind the push to #EraseHistory, they are now erasing evidence of black & minority existence. Out of sight out of mind. Soon, those erased are forgotten. #Eugenics complete. #Yeshua https://nypost.com/2020/06/19/eskimo-pies-to-drop-derogatory-name-over-racial-insensitivity/ …","['#blm', '#antifa', '#democrats', '#globalists', '#leftists', '#elites', '#erasehistory', '#eugenics', '#yeshua']",15
389,2020-06-20 09:42:03,abline11,"Universities need to teach lessons in life. How will history judge these irrational, illiberal #BLM idiots whose violence has led to what they stupidly kid themselves is a cultural revolution with them demanding everything they don't like be erased?  https://www.express.co.uk/comment/expresscomment/1298600/universities-george-floyd-racism-cecil-rhodes-edward-colston …",['#blm'],30
390,2020-06-20 09:41:45,MeganPeiser,Gardening & protesting in metro Detroit #landback #indigenous #foodsovreignty #blm #DetroitWillBreathe pic.twitter.com/wb7eysSpiy,"['#landback', '#indigenous', '#foodsovreignty', '#blm', '#detroitwillbreathe']",29
391,2020-06-20 09:41:39,Mulberry_1524,"Since I don’t have any social sites anymore besides twitter and I only use it for battle rap, I’ll appreciate if one of y’all with a big following post this, it happen in my city, this guy need to be fired @BattleRapTrap @Jayblac1615 #BLM  pic.twitter.com/8sJ4wo3jfz",['#blm'],100
392,2020-06-20 09:39:59,_Papi_Victor,Cops killed him while he was unarmed while on his knees with hands behind his head. They destroyed the security cameras and took the security footage of the building. Obviously they’re trying to cover up their actions. Straight disgusting fuck 12 and fuck blue lives  #BLM  https://twitter.com/VergilTheG/status/1273887077180952578 …,['#blm'],21
393,2020-06-20 09:38:58,Socialist_party,"#BlackLivesMatter 2 of 2 with video 
Build a mass movement to smash racism and class inequality 
Today and yesterday Socialist Party branches organised to participate in #blm protests in Birmingham and across…  https://www.instagram.com/p/CBqfWbopp2b/?igshid=1g7akjmvl975v …","['#blacklivesmatter', '#blm']",16
394,2020-06-20 09:38:57,xlred,I love that the premier league changed the names on the shirts to #BlackLivesMatter and the players and staff are burning the first 10 sec of the game kneeling in solidarity. #EPL #blm #eplisback pic.twitter.com/a9EFOCqtnR,"['#blacklivesmatter', '#epl', '#blm', '#eplisback']",14
395,2020-06-20 09:38:05,jamiewestndp,"Sudbury has always been a caring community, but I believe that yesterday’s #JUNETEENTH2020 event will stand in my mind as a new benchmark for how we can continue to come together to address systemic racism. 

#ISupportBlackLivesMatter #BLM  pic.twitter.com/HktLqpLjgy","['#juneteenth2020', '#isupportblacklivesmatter', '#blm']",20
396,2020-06-20 09:37:08,SamiaAliSalama,"The #Oklahoma #police denying #SheilaBuck her #1stAmendment rights. 
It was the dozens of people filming which likely prevented the police from hurting her. #BLM","['#oklahoma', '#police', '#sheilabuck', '#1stamendment', '#blm']",133
397,2020-06-20 09:36:26,DominicFarrell,As I tweeted this morning #BLM is finished in UK.,['#blm'],20
398,2020-06-20 09:35:19,Socialist_party,"#BlackLivesMatter 1 of 2
Build a mass movement to smash racism and class inequality 
Today and yesterday Socialist Party branches organised to participate in #blm protests in Birmingham and across London. We also…  https://www.instagram.com/p/CBqe7ntpZ9k/?igshid=1qmhhsa95fll7 …","['#blacklivesmatter', '#blm']",10
399,2020-06-20 09:35:15,DominicFarrell,Not a diverse crowd. White people again. Idiots #BLM  https://twitter.com/exRAF_Al/status/1274378673269940225 …,['#blm'],23
400,2020-06-20 09:31:41,ladyhawkerfinds,"Tulsa police arrest a protester, with a ticket to the event, at the trump hate rally claiming her “I can’t breathe” t-shirt is considered trespassing. #BLM  pic.twitter.com/eRFJrxaSGS",['#blm'],69
401,2020-06-20 09:31:31,deer_mir,I was taught to stand on whatever I believe in #BLM ✊🏾  pic.twitter.com/MqLYIdv8Vw,['#blm'],38
402,2020-06-20 09:30:22,dawndaledoxidoc,"Are y’all watching @MSNBC ??? This genius #BLM activist has exposed the @TulsaPolice . The @ACLU has a slam dunk First Amendment infringement, illegal arrest, and racial disparity lawsuit as she was placed in the FRONT SEAT of the police car. 

Great job, officers. 🤣",['#blm'],25
403,2020-06-20 09:27:33,jdpoc,#BLM #London The main block hits Whitehall. pic.twitter.com/sbYtEbzwRH,"['#blm', '#london']",25
404,2020-06-20 09:27:21,TRESWORLD,"Sheila Buck arrested for alleged tresspassing..to an event she has tickets for. a Tulsa Resident. She was sitting, praying & has an I can’t breathe shirt on.  Someone please help her. Bail her out.   She did nothing wrong. Seems  like because she has an “I can’t breathe” #BLM  pic.twitter.com/BOZKsXevky",['#blm'],422
405,2020-06-20 09:26:48,tghowarth,"Hey y’all, it’s the day after Juneteenth, and black lives still matter. #BLM",['#blm'],29
406,2020-06-20 09:25:29,TheKimAlexander,God bless Sheila Buck on @MSNBC being arrested for trespassing at the rally in Tulsa even though she is not. This is disgusting. #SheilaBuck #blm,"['#sheilabuck', '#blm']",105
407,2020-06-20 09:25:20,ironlily808,A lioness brave enough to enter the hyenas’ den.          The 1st amendment is dead. #SheilaBuck #BLM  pic.twitter.com/IswONqMWtV,"['#sheilabuck', '#blm']",937
408,2020-06-20 09:25:07,DemarginalizeUS,"A woman with a ticket is being asked to leave the Trump Rally in Tulsa ... because she is wearing a #blm tshirt. 
“I was invited. I have the right to be here.”
The trump representative says “it is my job to uninvite you.”
#BLMprotest #blacklivesmatter #tulsa #Tulsaprotest","['#blm', '#blmprotest', '#blacklivesmatter', '#tulsa', '#tulsaprotest']",374
409,2020-06-20 09:24:16,land_terri,"THIS IS WHY #ANTIFA AND #BLM ARE TEARING DOWN 
#GeorgeWashington STATUES........
THE #Constitution pic.twitter.com/3ho1D1iNOB","['#antifa', '#blm', '#georgewashington', '#constitution']",53
410,2020-06-20 09:22:28,jdpoc,"#BLM #London ...

Several police officers protecting Winston Churchill, from nothing. They’ve been given tea, coffee and ice cream since they got here. :-) pic.twitter.com/1352VCfk24","['#blm', '#london']",60
411,2020-06-20 09:20:37,TheGoodLiars,This was from the 12/01/2017 broadcast of The Ingraham Angle. How was Laura Ingraham not fired immediately after making this “joke?” #blm  pic.twitter.com/l2EMIkwvBD,['#blm'],87
412,2020-06-20 09:20:32,_Bexley,"Today, as I left the Lydney protest a woman heckled me and said “White lives matter too!” Perhaps she doesn’t realise that nobody there today disagreed with her. Hearing her say that solidified the importance of #BLM to me. Let’s continue raising awareness and educating eachother  pic.twitter.com/wY3lJsyPiQ",['#blm'],23
413,2020-06-20 09:18:07,jdpoc,#BLM #London ... Reached Parliament Square. Many waiting there for our arrival. pic.twitter.com/WWXCXN11FW,"['#blm', '#london']",22
414,2020-06-20 09:17:39,Arjana01159039,"Whoa, woman with an ""I cant breathe Tshirt"" is denied entry to Trump's Rally today. She has a ticket she bought too. hmm.  #blm #blacklivesmatter","['#blm', '#blacklivesmatter']",49
415,2020-06-20 09:15:36,B52Malmet,"After #GeorgeFloyd was crushed beneath a cop’s knee, after three weeks of non-stop #BLM anti-police brutality protests, Minneapolis STILL can not get it together to reform cops?  https://twitter.com/StarTribune/status/1274370642725548032 …","['#georgefloyd', '#blm']",55
416,2020-06-20 09:13:12,jaramos_jr,"Pre Register & Share: More REAL TALK with Council leaders of the National School Board Association (NSBA). Lots to chat about, #BLM #DACA, continued effects of COVID on public school systems. Brought to you by @LeadershipISD @MASBATX & Texas Black Caucus of School Boards pic.twitter.com/8qRaBcaX8b","['#blm', '#daca']",20
417,2020-06-20 09:12:09,NoworNeverNC,"We are proud to announce our endorsement of Dr. Frances Jackson for NCHD 45.

She's a respected leader, educator, & advocate and has spent her career working as a teacher & in multiple roles in county gov.

 http://FrancesJackson2020.com 
#ncpol #ncga #blacklivesmatter #womenleaders #blm  pic.twitter.com/bC00UttgeW","['#ncpol', '#ncga', '#blacklivesmatter', '#womenleaders', '#blm']",10
418,2020-06-20 09:11:10,rvsjr71,"Totally agree, Grant worked side by side with this man in his fields. Did not sell him but freed him, even though Grant needed funds. Your justification for destroying Grant’s statue amplifies your ignorance & demeans the #BLM movement.",['#blm'],59
419,2020-06-20 09:10:38,smacktuna,Below is how Darwin plays his  “side” of the virus. Shhh....You do realize you are all going to kill some of your neighbors in Tulsa. I thought you Okie’s felt “All Lives Matter”? #OklahomaRally #BLM #TulsaRally pic.twitter.com/zYTqfjXDdY,"['#oklahomarally', '#blm', '#tulsarally']",48
420,2020-06-20 09:09:19,killaawattzz101,"I just hope I’m making my ancestors proud. 

                     🏴❤️🖤❤️🏴
•
•
•
•
#WhenISayBlackLivesYouSayMatter #JUNETEENTH2020 #BlackLivesMatter #BLM @BLMMorristown #JuneteenthDay pic.twitter.com/BEZ7uayAoM – at Boonton High School","['#whenisayblacklivesyousaymatter', '#juneteenth2020', '#blacklivesmatter', '#blm', '#juneteenthday']",16
421,2020-06-20 09:09:06,ChadoftheChaz,"#BLM being very ""Tolerant"".

Normally I have a lot more respect for the #BlackLivesMatter Folks since generally in my experience it's White #Leftist Thugs starting trouble; BUT! I can't respect you if you're the one starting fights bruh 🤷 pic.twitter.com/V8TYHIR0IS","['#blm', '#blacklivesmatter', '#leftist']",65
422,2020-06-20 09:08:03,theirishego,"If I put up a tweet, talking about the shit I've been through as a double amputee and ended it by saying ""Disabled Lives Matter"" would you immediately jump in with ""Bollocks to that! All Lives Matter!""

No? Then shut the fuck up.

#BlackLivesMatter #BLM","['#blacklivesmatter', '#blm']",339
423,2020-06-20 09:05:24,KreativeLlew,"@Taveon_ gave me the 👍 to drop this 🔥 #KlientKreation!🔥🎨
♥'s & ♻' s are appreciated!!

Contact me or @KreativeBrand
for ALL of your design needs!! 📬
@Big_Brudda_PURP
@RankEm_
@GsTaR____
@TexasStarrr_ @FireSticksGT @WFArtistry @InkMySwagg @FindGFX #gfx #blm #art #clothing pic.twitter.com/0Tv25O5OhS","['#klientkreation', '#gfx', '#blm', '#art', '#clothing']",12
424,2020-06-20 09:00:52,CiaraRayneCloud,"To the average gamer dude bro, there's only two sides,

Straight and ""Political""
Male and ""Political""
White and ""Political""
Sexualised and ""Political""

#BLM
#TransRightsAreHumanRights
#Pride
#AntiSexist
#AntiRacist pic.twitter.com/SxxDopodrq","['#blm', '#transrightsarehumanrights', '#pride', '#antisexist', '#antiracist']",22
425,2020-06-20 08:59:39,RachelleAkuffo,"We just did a segment on big brands and whether their #BLM statements match their actions. Looking forward to following up on this, given your actions and consumer base.",['#blm'],46
426,2020-06-20 08:59:18,felton_j1,Racism and hate comes at all forms. The only thing you gotta do is pray...Through times like this I expect hate to come and all shapes and forms I mean it hurts to get called the N word and but me being a Christian it doesn’t effect me‼️ #blm #BlackLivesMatter pic.twitter.com/YSJrEZfHkN,"['#blm', '#blacklivesmatter']",219
427,2020-06-20 08:58:41,itsDJHiKey,Protests just leveled tf up today!!! ✊🏾 #BlackLivesMatter #blm #AtlantaProtests pic.twitter.com/Inn5Mq0avq,"['#blacklivesmatter', '#blm', '#atlantaprotests']",107
428,2020-06-20 08:58:14,sidvicieux,Juneteenth #BLM  pic.twitter.com/wNCFtb12iE,['#blm'],33
429,2020-06-20 08:57:34,colliebsmommy42,Two things I don’t play about...my son and my @LadyVol_Hoops! #BlackLivesMatter #blm #mysonslifematters #ladyvols #utvols #lvfl #ut #vols pic.twitter.com/BYmam34czu,"['#blacklivesmatter', '#blm', '#mysonslifematters', '#ladyvols', '#utvols', '#lvfl', '#ut', '#vols']",45
430,2020-06-20 08:56:31,tomcsheppard,I’m so proud of my kids for marching in the #BLM Children’s March in NYC @AQE_NY @ItsShidaB @DrKYSR #ProudDad #DivestFromNYPD #FullyFundOurSchools pic.twitter.com/tckUreE15a,"['#blm', '#prouddad', '#divestfromnypd', '#fullyfundourschools']",21
431,2020-06-20 08:52:27,J_Ishiro,"The moment the children realized that ""revolution"" isn't a game.
#CHOP #CHAZ #Seattle #Antifa #Blm #shooting https://twitter.com/disclosetv/status/1274332196703174656 …","['#chop', '#chaz', '#seattle', '#antifa', '#blm', '#shooting']",16
432,2020-06-20 08:51:17,arnestor,"Greta Thunberg hails Black Lives Matter protests.

“It feels like we have passed some kind of social tipping point.""

@GretaThunberg @Fridays4future @parents_4future @parents4future @sunrisemvmt @AOC
@vanessa_vash @NakabuyeHildaF @GeorgeMonbiot #Blm
 https://www.theguardian.com/environment/2020/jun/20/tipping-point-greta-thunberg-hails-black-lives-matter-protests?CMP=Share_AndroidApp_Tweet …",['#blm'],58
433,2020-06-20 08:51:08,ChatHbcu,Considering one of the 101 historically black colleges or universities? HBCU Chat is the only career and college matchmaking platform dedicated to HBCU's. Chat with us:  https://hbcuchat.com  #HBCU #HigherEducation #BLM @UNCF,"['#hbcu', '#highereducation', '#blm']",45
434,2020-06-20 08:48:31,HistoryHeroes,Are you curious why no Black Wall Streets exist today? #BlackLivesMatter #BlackTwitter #BlackParade #AfricanHistory #BlackHistory #AfricanHistoryClass #BLM  https://twitter.com/HistoryHeroes/status/608915228437270528 …,"['#blacklivesmatter', '#blacktwitter', '#blackparade', '#africanhistory', '#blackhistory', '#africanhistoryclass', '#blm']",17
435,2020-06-20 08:47:22,1hood,#Justice4Jaylen JB’s mom is asking for an independent investigation.  #BLM  pic.twitter.com/mQrZIGLmcx,"['#justice4jaylen', '#blm']",29
436,2020-06-20 08:46:13,davefretz,Hey #MMATwitter happy Fight Day! Started watching the new #MalcolmX doc #WhoKilledMalcolmX which I highly recommend. Put together this #portraitedit this morning while watching an episode. #BLM #inspiration #adobe #photoshop #illustrator Please feel free to share. 🙏🏻❤️ pic.twitter.com/af3CCp6WU0,"['#mmatwitter', '#malcolmx', '#whokilledmalcolmx', '#portraitedit', '#blm', '#inspiration', '#adobe', '#photoshop', '#illustrator']",30
437,2020-06-20 08:44:26,CoachAKallhoff,"White Privilege doesn’t mean that your life hasn’t been hard and not had its share of adversity or roadblocks.

It just means that: The color of your skin was not one of the contributing factors that made your life hard. 

#BLM",['#blm'],36
438,2020-06-20 08:44:02,chycho,"Well worth the watch: From @Partisangirl, an extremely important perspective on #BlackLivesMatter and the #protests in the United States. 

#CHAZ #BLM #antifa #USA 

""WHY THE US PROTESTS ARE A COLOUR REVOLUTION"" https://youtu.be/TbTSC4yvVpc ","['#blacklivesmatter', '#protests', '#chaz', '#blm', '#antifa', '#usa']",29
439,2020-06-20 08:42:36,Heyiam_charles,"You as a HongKonger, should focus what’s happening on your motherland. I’m not saying that you cannot support #BLM. I support blm too ,but at least you should see what happened in Hong Kong. You are really disgusting.",['#blm'],21
440,2020-06-20 08:42:07,23Ejs,"#BLM is a joke. If they really cared about black lives, they would have been addressing stats like this for years!!!  pic.twitter.com/Hrld9lZMnj",['#blm'],49
441,2020-06-20 08:40:36,followMFJ,“Immigrants have the right HERE TO STAY HERE TO FIGHT” on #BLM march today #BlackLivesMatter means a fight to #EndDetention #EndDeportations #StopCharterFlights and win #Amnesty for ALL! #LDNBLM #BLMLDN #BLMUK #BlackLivesMatterUK pic.twitter.com/2u2FnwlRSd,"['#blm', '#blacklivesmatter', '#enddetention', '#enddeportations', '#stopcharterflights', '#amnesty', '#ldnblm', '#blmldn', '#blmuk', '#blacklivesmatteruk']",22
442,2020-06-20 08:40:33,GrahamLedger,No.  He’s a DumbAss for kneeling to the alter of BLM and Antifa and the Radical Left. #BLM #BlackLiesMatter https://twitter.com/DailyCaller/status/1274364867777101824 …,"['#blm', '#blackliesmatter']",331
443,2020-06-20 08:40:21,RealCandaceO,"This is a HUGE update on the #BlackLivesMatter donation scandal. It turns out I was right, and Politifact lied— Black Lives Matter is NOT a recognized charity. 
More information coming soon. 
Stay tuned. 
@BLEXIT and @JudicialWatch are looking into the #BLM scam financing.  https://twitter.com/TomFitton/status/1274336727042310144 …","['#blacklivesmatter', '#blm']",48859
444,2020-06-20 08:38:33,RCGP_NELondon,#BLM Maintaining trust with GPs and our local communities in NE & NC LONDON @EastLondonHCP @nclstp @TH2GETHER @DeepEnd @KaindonKugathas @DrSabirZaman @LilianaRisi @MichaelMarmot @MargaretMcCartney @orm_simon @AnwarKhan_WF @k8coleman24 @MartinRCGP @VictoriaTzB pic.twitter.com/eryYul0iUC,['#blm'],45
445,2020-06-20 08:37:50,itsyourgirlrav,@badmomzjay what is this honey ? #blacktwitter #blm #snowbunny 🥱 pic.twitter.com/w6s5xG2wbR,"['#blacktwitter', '#blm', '#snowbunny']",54
446,2020-06-20 08:37:32,amandansanchez,He was a baby. 😞 #AndresGuardado #BLM  https://twitter.com/VergilTheG/status/1273887077180952578 …,"['#andresguardado', '#blm']",77
447,2020-06-20 08:36:57,2018Comsense,"#BLM  = #Marxism in their own words.  Once they are done with those companies & individuals who our kneeling before them, they will turn on them too.   #Trump2020","['#blm', '#marxism', '#trump2020']",55
448,2020-06-20 08:36:57,gradydoctor,"Today’s #dothework resource: 

Learning about the #GreatMigration. On the @CPSolvers episode 100 we talked about how this common story shaped my family.

Don’t know what the #GreatMigration is? Listen to this—and read “The Warmth of Other Suns.”

#BLM ✊🏽
 https://pca.st/episode/370804f4-aa61-40b6-ace6-7ea802a1add1 …","['#dothework', '#greatmigration', '#greatmigration', '#blm']",38
449,2020-06-20 08:36:01,ostate_bound15,You don’t understand why black ppl run in FEAR because y’all don’t know what it’s like to have a gun aimed at you. Esp after seeing what they’ve already done to us how you expect us to sit there and die it’s Fight or flight we human that just want to live. It’s forever #BLM,['#blm'],11
450,2020-06-20 08:35:01,Julabeesknees,For all the ppl tweeting #DictatorDan & claiming this situation was caused by #BLM protests. You're forgetting that other states/territories had massive BLM turnouts too & the numbers haven't gone up there. Cases have been traced to other sources. Reflect on ur targeting of BLM.,"['#dictatordan', '#blm']",27
451,2020-06-20 08:35:00,DavidMTibbsJr,Be pre-emptive...send it on over to her now. #blm,['#blm'],38
452,2020-06-20 08:32:41,milezperhrs,Using this as an opportunity to promote your your view on abortion just shows how ignorant you really are & proves that not everyone with a #BLM sign is really down for the movement,['#blm'],15
453,2020-06-20 08:31:47,ahuja_tarina,"CALLING ALL SOUTH ASIANS: Join us for an intergenerational town hall on allyship and solidarity. Please share this with anyone you know (South Asians or not) looking to learn more :)

TODAY! 2PM est! RSVP @  http://bit.ly/SouthAsiansBLM  #Desi #BLM #Solidarity #SouthAsians pic.twitter.com/yESWNxaydI","['#desi', '#blm', '#solidarity', '#southasians']",26
454,2020-06-20 08:31:39,sugie266,"Despite staggering numbers in support of police reform, the racist GOP, with #MoscowMitch in the lead, has offered a bill with very little actual change. 

Ban Choke Holds - 82%
Mandatory Body Cams - 83%
Allocate Money From Police to Social Programs -76% 

#BLM
#ONEV1
#wtpTEAM pic.twitter.com/5cWo56YE6E","['#moscowmitch', '#blm', '#onev1', '#wtpteam']",40
455,2020-06-20 08:31:24,TnpReggie,No police Nd no shooting happened yesterday. And im hella happy as black people we all came together Nd had hella fun. Cause every hood Nd they momma was out side. #BLM #JUNETEENTH2020 🔥💯🧢,"['#blm', '#juneteenth2020']",56
456,2020-06-20 08:30:55,sparkleyclairey,Today I attended a BLM protest in my local community. I’m ashamed and so disappointed by the attitude and ignorance that is so deeply prevalent locally. Comments made on social media and by our Ignorant MP piling on the pressure to cancel did not work #BLM  pic.twitter.com/ZeBuY4Yzdi,['#blm'],18
457,2020-06-20 08:30:31,1hood,We are with the Brown family supporting the call for justice .  #blm #MarquisJaylenBrown #JB pic.twitter.com/OOY5yvJ1z9,"['#blm', '#marquisjaylenbrown', '#jb']",23
458,2020-06-20 08:30:01,JoschuaKnuppe,"Little sketch from the current Dino Nerds for Black Lives Matter stream! 
 https://www.twitch.tv/dinonerdsforblacklives …
#paleoart #blm #diplocaulus #sciart #paleontology pic.twitter.com/bMhszeB9BK","['#paleoart', '#blm', '#diplocaulus', '#sciart', '#paleontology']",147
459,2020-06-20 08:28:28,jdeamattson,"This wasn’t #BLM

This appears to be a bunch of privileged white guys who spent zero time on allyship.

With zero knowledge of Grant - other than that he has a statue and owned a slave - they decided he was evil. 

Did they spend a minute reading Fredrick Douglas’ euology?",['#blm'],36
460,2020-06-20 08:25:07,CroPage,"Was emotional. Hundreds of people of all ages were inspired by  truth from local young people before all taking the knee for the 8m46secs it took for George Floyd to die. #Woodbridge's Elmhurst park today. Thank you Harry, @helloimnadia, Chloe and everyone who organised. #BLM  pic.twitter.com/bA7pIy6qDL","['#woodbridge', '#blm']",20
461,2020-06-20 08:25:00,CountryQueer1,"Please support the great work of journalist Linda Tirado ( @KillerMartinis ), who recently lost an eye reporting on #BLM protests. She is a Country Queer and has given us a vital boost recently.",['#blm'],209
