,date,username,tweet,hashtags,nlikes
1027,2020-08-10 09:48:34,ukgirlinsf,"That’s b/c black lives don’t matter to #BLM group. The whole purpose is to get rid of the police, thus causing anarchy. They use racism as catalyst but only when a white LEO kills a black person. These children, & hundreds of other black on black killings R irrelevant 2 them.",['#blm'],27
1028,2020-08-10 09:46:43,BizarreRl,"Fun things about my #BLM / See You Next Tuesday posts:

1. Got to engage with some very enlightened people who have broadened my own viewpoint. This is great :)

2. The 'all lives matter' crowd are as daft and obtuse as I feared. This is terrible :(

Who will be a cunt next week?",['#blm'],17
1029,2020-08-10 09:44:00,Bwalker845,Got custom work done from my bro 💯 #BLM these definitely getting framed  pic.twitter.com/VgIyu5GoLd,['#blm'],19
1030,2020-08-10 09:41:52,smc429,"This is me, CA-25. I went to a protest here and have never seen such shameful behavior from police officers. Laughing out loud about #BLM, harassing us and the total level of disrespect was off the charts. There was no need for this type of stand off during a PEACEFUL PROTEST  pic.twitter.com/9qwVDpChPd",['#blm'],313
1031,2020-08-10 09:40:21,WarRoomPandemic,".@DarrenJBeattie: There are severe bottlenecks to anything seriously being done by Trump Admin against #Antifa, #BLM

Leading up to the election, the Left will turn off the spigot on riots to suggest that only they can restore order

#WarRoomPandemic pic.twitter.com/kAI9bICIQi","['#antifa', '#blm', '#warroompandemic']",78
1032,2020-08-10 09:40:00,chesten_hesten,"At this point, #BlackLivesMatter or #BLM needs to be renamed: #LootersUnited  as that's all it really is.
To keep calling it #BlackLivesMatter is truly doing a disservice to the Black Community.","['#blacklivesmatter', '#blm', '#lootersunited', '#blacklivesmatter']",149
1033,2020-08-10 09:39:06,EternalRiteWing,Unbelievable! No arrests while looting? Mayor Lori Lightfoot has lost all control of the city of Chicago! A once beautiful city has been handed over to #BLM & #Antifa terrorists. Are there any adults in the room? @ChicagoMayor @LoriLightfoot https://twitter.com/BernieTafoya/status/1292776127359066112 …,"['#blm', '#antifa']",42
1034,2020-08-10 09:38:09,WarRoomPandemic,".@JackPosobiec: Instead of protesting power structures, #Antifa and #BLM now seem to be shoring up the same power structure they once protested

#WarRoomPandemic #ChicagoRiots pic.twitter.com/Sk9mhoZFmE","['#antifa', '#blm', '#warroompandemic', '#chicagoriots']",61
1035,2020-08-10 09:37:49,BLKCollegeDems,"150 days. 

150. Days.

Arrest the cops who killed Breonna Taylor. 

#BLM",['#blm'],27
1036,2020-08-10 09:37:28,badgewolfmerch,"Finally updated the Badge Wolf site! It's still very much a holding page until the new site is finished, however, you can now use it to find out what's available, where you can buy and which causes you're supporting by making a purchase! 👍  https://badgewolf.com/  #BLM",['#blm'],17
1037,2020-08-10 09:35:40,LaylaAlisha11,"Antifa gets WRECKED in Colorado neighborhood: 'You guys came to the wrong city, boys & girls'! 
SUPRISE‼️
Regular Hard Working Americans don’t appreciate Antifa & #BLM terrorizing their neighborhoods! 
If you Vote Dem, attacks continue!
 https://www.bizpacreview.com/2020/08/09/antifa-gets-wrecked-in-colorado-neighborhood-you-guys-came-to-the-wrong-city-boys-and-girls-957920 …  via @BIZPACReview",['#blm'],500
1038,2020-08-10 09:33:01,BigDaddyLiberty,"Facts don’t care about your feelings.

The organization #BlackLivesMatter was started by commie #Marxists, and a lot of their stated aims are openly in line with this toxic ideology.

I don’t have to bend a knee to #BLM, to acknowledge that a black persons life matters.  https://twitter.com/soullbaby/status/1292860019369816065 …","['#blacklivesmatter', '#marxists', '#blm']",82
1039,2020-08-10 09:30:01,soulcarousel,"I wrote a piece for @TriplePundit on how #tech companies can do better in light of #BLM. Top of the list is reshaping teams + products to reflect anti-racist, courageous, equitable values. Check these ⚡️ companies: @AwakenCo @ReadySetInc @projectinkblot https://www.triplepundit.com/story/2020/companies-black-lives-matter/121141 …","['#tech', '#blm']",14
1040,2020-08-10 09:28:47,genesiz613,"Current situation, thanx to tube complications! 
(Genesiz in a blue hospital gown sitting in a hospital bed w/spongebob on her lap)#Tubie #Spoonie #gastroparesis #chronicillness #BLM  pic.twitter.com/JMRUQkd9dc","['#tubie', '#spoonie', '#gastroparesis', '#chronicillness', '#blm']",34
1041,2020-08-10 09:27:05,morningmarchsea,"A MOOD 🖤

9:23am #Seattle WA 🖤 #blm
#MorningMarchSeattle #BLMSeattle
#seattleprotestscomms pic.twitter.com/Qw7Vivlb95","['#seattle', '#blm', '#morningmarchseattle', '#blmseattle', '#seattleprotestscomms']",15
1042,2020-08-10 09:18:38,tacomaliberal81,"🌊🌊🌊🌊MONDAY Party🌊🌊🌊🌊

Follow Back Resistance Party. Please everyone make sure to FOLLOW BACK!!

Follow ALL who:

LIKE ❤️
RETWEET
COMMENT 💬

Drop your favorite meme or gif. 
Vet as you go. HAVE FUN& MAKE NEW FRIENDS!

#Resist #FBRParty #BLM #VOTE #85DaysToGo #Biden2020 pic.twitter.com/AlKYxbjphi","['#resist', '#fbrparty', '#blm', '#vote', '#85daystogo', '#biden2020']",113
1043,2020-08-10 09:09:31,nitya,"Yaay! #WriteTheDocs stream live - starting with a ""Land Acknowledgement"" and a moment of silence & acknowledgement of #BLM and global movements for equality ♥️

420 people watching online
My first attendance and I'm already feeling a sense of community sprit and mission in action  pic.twitter.com/Ry6Zrq4lv3","['#writethedocs', '#blm']",14
1044,2020-08-10 09:08:06,morningmarchsea,"And we’re off 🔥 #blm

9:06am #Seattle WA 🖤 #blm
#MorningMarchSeattle
#BLMSeattle #SeattleProtests #seattleprotestscomms pic.twitter.com/Qt6IL2cU1A","['#blm', '#seattle', '#blm', '#morningmarchseattle', '#blmseattle', '#seattleprotests', '#seattleprotestscomms']",19
1045,2020-08-10 09:07:56,Moufiqqi,"I am only 25 away from 2k. Reply and retweet so we can follow each other.
#NobodyLikesTrump
#NoComradesUnder1k
#BLM #LGBTQlA+
#NoComradesUnder2k","['#nobodylikestrump', '#nocomradesunder1k', '#blm', '#lgbtqla', '#nocomradesunder2k']",22
1046,2020-08-10 09:06:31,Modster99,"True.

We should clamp down on the Antifa and #BLM rhetoric.",['#blm'],68
1047,2020-08-10 09:05:56,ajplus,"80,000+ people signed a #FreeTianna petition for charges to be dropped against activist Tianna Arata.

San Luis Obispo police claim a peaceful #BLM protest she led in July turned violent, and she faces felony charges. Critics say they are creating a false narrative to target her.  pic.twitter.com/kJkOy6KHfs","['#freetianna', '#blm']",119
1048,2020-08-10 09:05:50,lucidlaila,"ur shitty lil #blm in ur bio nd blackout tuesday posts and ur lil niche lil aesthetic blm photos are not it, educate yourselves on the true history and present situations of this vile disgusting gruesome fucking country",['#blm'],18
1049,2020-08-10 09:04:50,PaulDereume,"🐝🐝🐝#StrongerTogether🐝🐝🐝
🔹#ClimateChangeIsReal
🔹#CleanEnergyJobsAct
🔹#ClimateActionNow
🔹#GreenNewDeal
🐝#SaveTheBees
🔹#ClimateAction
🔹#ActOnClimate
🔹#ClimateCrisis
🔹#CleanEnergy

Thanks for all you do, 🗽 Andy 🗽
#BLM #VOTE pic.twitter.com/U9JNYMsUHb","['#strongertogether', '#climatechangeisreal', '#cleanenergyjobsact', '#climateactionnow', '#greennewdeal', '#savethebees', '#climateaction', '#actonclimate', '#climatecrisis', '#cleanenergy', '#blm', '#vote']",12
1050,2020-08-10 09:00:17,TheTVCollective,"TONIGHT AT 9PM (10/08/20) @ITV @greenacrefilms 
Make sure you tune in.

#BAME #TV #Film #Producer #Filmmaker #ContentCreator #Writer #Freelancer #UnsaidStories #ITV #BLM #JoeCole #AdelayoAdedayo #NicholasPinnock #YasminMonetPrince #NicoleLecky #PaapaEssiedu #PippaBennettWarner pic.twitter.com/Oru3QxDQza","['#bame', '#tv', '#film', '#producer', '#filmmaker', '#contentcreator', '#writer', '#freelancer', '#unsaidstories', '#itv', '#blm', '#joecole', '#adelayoadedayo', '#nicholaspinnock', '#yasminmonetprince', '#nicolelecky', '#paapaessiedu', '#pippabennettwarner']",17
1051,2020-08-10 08:52:08,Covidisnojoke,"Because all the news that's ""Fake"" spews from his mouth to his base's ears!  Moderna's clinical trial numbers show there's 'no way' Trump can have a vaccine by Election Day
 https://www.cnn.com/2020/08/10/health/covid-vaccine-election-moderna-clinical-trials/index.html … #DumpTrump #Resist #FBR #BLM #VoteBlueToSaveAmerica","['#dumptrump', '#resist', '#fbr', '#blm', '#votebluetosaveamerica']",12
1052,2020-08-10 08:44:53,xrossfader,"Fabien Eberhard posted this on FB and if you're so blind to why #BLM matters and why #alllivesmatter is a crock of shit, maybe some imagery that represent a little switcherooo... pic.twitter.com/wIpRKxJ7F4","['#blm', '#alllivesmatter']",16
1053,2020-08-10 08:44:15,fantasticlegs,"#BLM marxists and terrorists stealing and looting and the people sitting silent to it, where are the citizens why are they not rising up and pulling every dem leader out of office and calling in national guard  https://twitter.com/MrAndyNgo/status/1292841053255434240 …",['#blm'],23
1054,2020-08-10 08:43:41,BigBlueWaveUSA,"3 black teen teens get attacked by a homeless white man.
WITNESSES call for help.
Cops arrive & point their guns at & arrest the BLACK KIDS- all the while refusing to listen to the WITNESSES who called them.
This was Friday.
It’s still #TrumpsAmerica #BLM
 pic.twitter.com/0eVmSEfzUU","['#trumpsamerica', '#blm']",1360
1055,2020-08-10 08:27:17,Whtapl,"#BLM and #BlueLivesMatters clash in Nevada City, punches exchanged, Blue Lives are a bunch of cucks.  https://www.facebook.com/joshwolf/videos/10158473554681411/UzpfSTcyNjg1MTQxMDozNzQ1MzMxMDAyMTYxMjIx/ … pic.twitter.com/7EdF4L9TY6","['#blm', '#bluelivesmatters']",22
1056,2020-08-10 08:24:55,KarenMFinlayson,Read my blog on how we can use stories and data to learn lessons and improve racial equality in the NHS  https://bit.ly/31CylLh  #NHS #diversity #inclusion #BLM  pic.twitter.com/BdzzDuJWQv,"['#nhs', '#diversity', '#inclusion', '#blm']",26
1057,2020-08-10 08:23:00,KansasResisters,"#KarensGoneWild ""White Lives Mattered"" herself right out of a job. Calling #BLM girl a bitch and antagonizing others, is NOT a person that should be employed by any public business like an eye clinic.","['#karensgonewild', '#blm']",63
1058,2020-08-10 08:22:12,__lfr,S/o to the people I follow bc my feed has been flooded w #BLM everyday ❤️  https://twitter.com/armoneejacksonn/status/1292648665555689473 …,['#blm'],35
1059,2020-08-10 08:19:22,jsearcyyy,"while y’all here BLACK LIVES STILL MATTER & the fight to end Social Injustice begins with us! #BLM #Justice4BreonnaTaylor 

ig: jsearcyyy","['#blm', '#justice4breonnataylor']",161
1060,2020-08-10 08:16:57,Hannah_with_anH,"First heard @ihssaneleckey when she spoke at an anti-war protest in Jan. Since then I’ve learned about her position on everything from #BLM to #m4all. Shes outspoken in the fight for justice, dignity, and human rights and I’m proud to have her running to represent me in Congress. https://twitter.com/ihssaneleckey/status/1291380751536136198 …","['#blm', '#m4all']",46
1061,2020-08-10 08:07:38,pamcho3,"Add FDR. My husband was saying last night that there should be an African American version of My Rushmore with MLK, Harriet Tubman, Rosa Parks , John Lewis & Obama. But not on Native American land.
#BLM",['#blm'],38
1062,2020-08-10 08:00:18,lesleyabravanel,"The National Guard wont rectify the situation, you flailing, flaccid fascist. If you do your job, you will realize that Portland's black community feels the overwhelmingly white crowds of protesters — particularly those committing vandalism — are co-opting the #BLM movement.",['#blm'],94
1063,2020-08-10 07:57:40,emounemployed,Seeing privileged moms go on and on about the looting in Chicago but HAVE BEEN SILENT ABOUT #BLM FOR MONTHS is unsurprising but still disgusting,['#blm'],25
1064,2020-08-10 07:46:41,WarRoomPandemic,".@DarrenJBeattie: There are severe bottlenecks to anything seriously being done by Trump Admin against #Antifa, #BLM

Leading up to the election, the Left will turn off the spigot on riots to suggest that only they can restore order

#WarRoomPandemic https://pandemic.warroom.org/listen-live/ ","['#antifa', '#blm', '#warroompandemic']",67
1065,2020-08-10 07:42:18,WarRoomPandemic,".@JackPosobiec: Instead of protesting power structures, #Antifa and #BLM now seem to be shoring up the same power structure they once protested

#WarRoomPandemic #ChicagoRiots
 https://pandemic.warroom.org/listen-live/ ","['#antifa', '#blm', '#warroompandemic', '#chicagoriots']",64
1066,2020-08-10 07:38:27,pamcalling,"#FBR #BLM #Resist
Follow these great resistors they follow back!
@mergirlmisty
@BatNat007
@debijohnson517
@WildinWV
@PapaPorter1
@Kelleyrose20
@doxie53
@KingRezizt
@scrantonville
@jon_moulin
@LikelyBen
@buster_swamp
@ian_purple_
@AuntiTrump 
Please follow back and RT","['#fbr', '#blm', '#resist']",148
1067,2020-08-10 07:32:25,thethirteenp,"One week after releasing our video, the exec board of Villanova’s 13% would like to thank you all for your positive reactions and support. We encourage our members and allies to continue to make change in their communities. The struggle for racial equality is far from over. #BLM",['#blm'],44
1068,2020-08-10 07:31:22,RedPillReport,"Don’t believe these lawless #BLM & #Antifa thugs when they say they want #Revolution. 

DONALD TRUMP IS REVOLUTION! 

These useful idiots fight for the corrupt status quo.","['#blm', '#antifa', '#revolution']",31
1069,2020-08-10 07:25:55,Rindercella10,And the same types of dudes who cry ‘all lives matter’ when they hear #BLM. I knew they never actually meant it.,['#blm'],18
1070,2020-08-10 07:17:27,ChiChiWu8,"1/12 Been doing some thinking the past few months about credit reports/scores, racial economic inequality, and #BLM. About a dozen studies find stark disparities in credit scores of Black consumers compared to whites. Here's my work in progress & a thread  https://link.medium.com/xAZxhtihN8 ",['#blm'],31
1071,2020-08-10 07:16:09,CopWithAttitude,"Okay, so this Rhodes scholar, in this thread, accuses me of hating black people AND calls me a coon for calling #BLM out on their own bs. Would you like to take a guess as to why black men are over represented in the prison system? It has nothing to do with “over policing”.  https://twitter.com/XtianDank/status/1292717983484256256 …",['#blm'],123
1072,2020-08-10 07:16:05,darhar981,The @washingtonpost hates the #Right @realDonaldTrump and his #Administration.  They love that #Antifa and #BLM dictate every aspect of their lives now. Talk about fascism and Marxism this is the #Lefts dream come true.. To be ruled by a terrorist society must sustain them.. 😡😡,"['#right', '#administration', '#antifa', '#blm', '#lefts']",79
1073,2020-08-10 07:00:00,TennisChannel,"It’s no accident that @NaomiOsaka and @CocoGauff both make the sports world a better place.

#BlackLivesMatter | #BLM
 https://www.tennis.com/pro-game/2020/08/direct-message-coco-gauff-naomi-osaka-leaders-blm-george-floyd-yvonne-odom/89844/ …","['#blacklivesmatter', '#blm']",35
1074,2020-08-10 06:55:17,WillyWonkaXRP,"Why are #BLM people at #Antifa riots? 

Because they are the SAME group of Marxist domestic terrorists. 

Pay Attention to the companies that fund these groups. 

Let’s compile a list below 👇👇 https://twitter.com/MrAndyNgo/status/1292818283389837313 …","['#blm', '#antifa']",33
1075,2020-08-10 06:51:23,CarrieGrant1,Black Lives Matter includes Black Autistic Lives. Black children less likely to get assessed/diagnosed. The life-long outcomes can be devastating. @radiantlady Suzy Rowland sums it up perfectly in this article do have a read if you can. Thank you #BLM 🖤  https://www.openaccessgovernment.org/black-autism/91621/ …,['#blm'],35
1076,2020-08-10 06:48:31,Nomiblocksjerks,"It’s happening again... I want to be very clear.. the ppl who are looting/ causing damage to Chicago are NOT the protesters speaking out about #BLM.. The looters are opportunists, they drove caravans of cars into downtown with the intent of robbing/looting
 https://chicago.suntimes.com/platform/amp/news/2020/5/31/21276427/looting-chicago-suburbs-downtown …",['#blm'],40
1077,2020-08-10 06:44:54,Real_Macca_0161,"This woman is a lying, race baiting piece of s___t, how anyone can vote for her is absolutely beyond me..! 

Her constituency is a complete dive & she’s driving about trying to score brownie points with the woke #BLM zombies & her own @UKLabour shellsuit mutants. 

On ya bike! 🖕 pic.twitter.com/kUIw52PBl0",['#blm'],372
1078,2020-08-10 06:36:23,LamontFrazier4,Heads chopped off Florida candidate and his Black wife’s campaign sign: ‘This is what the Klan used to do’  https://www.rawstory.com/2020/08/heads-chopped-off-florida-candidate-and-his-black-wifes-campaign-sign-this-is-what-the-klan-used-to-do/#.XzFNFK3WiQA.twitter … Are you kidding me? USE TO DO? Hell! They are STILL DOING IT TODAY IN 2020! #IGNORANTRACIST! The HATE is REAL! #PATHETIC! #ONEV1! #BLM!,"['#ignorantracist', '#pathetic', '#onev1', '#blm']",18
1079,2020-08-10 06:29:30,PhillyTalk,"#IveHadEnoughOf Marxist Stooges saying that looting is peaceful and that they care about #BLM. 

This will trigger Lefties.

Do they support terrorists burning and looting?

They also plan on voting for Biden.","['#ivehadenoughof', '#blm']",19
1080,2020-08-10 06:26:53,mtziongamer,"I mean, he's right. Why on Earth would #BLM want to take down one of the most racist administrations in history? Or did I just answer my own sarcastic question much better than the AG did? ""Hidden"" racism is no longer hidden under the Trump admin. Of course they want it gone",['#blm'],38
1081,2020-08-10 06:25:51,RebelNewsOnline,"#BlackLivesMatter is about agreeing with the left, not skin colour, @DreaHumphrey tells @SheilaGunnReid 

WATCH:  https://rebelne.ws/3a7Nmc3 
#BLM #cdnpoli #tcot pic.twitter.com/KU8eXSqFsi","['#blacklivesmatter', '#blm', '#cdnpoli', '#tcot']",63
1082,2020-08-10 06:23:46,RickAndRollBaby,"Bet there’s a big ol correlation between people in power who get upset over some windows being smashed, and people in power who only pay any attention to #BLM and #ChicagoProtests WHEN windows are getting smashed. LOOTING. IS. PROTESTING. listening yet?","['#blm', '#chicagoprotests']",18
1083,2020-08-10 06:20:13,theangiestanton,"One thing about those masks 😷 

They sure do aid and abet criminals by hiding their identity while they’re destroying property, looting stores, and burning down American cities one by one ☝🏽
#COVID19 #ChicagoRiots #BLM","['#covid19', '#chicagoriots', '#blm']",1767
1084,2020-08-10 06:15:11,theangiestanton,This isn’t protesting. This is looting I’m sorry but there is a difference. 🤷🏽‍♀️ #Chicago #BLM  pic.twitter.com/utoetexFa7,"['#chicago', '#blm']",2055
1085,2020-08-10 06:11:44,JoshuaHosler,".@chicagosmayor ..."" PEOPLE ARE AT THE BEACH! POLICE RUN THEM OFF!""
Same day...
""Looters, those are #BLM #protesters zzzzzzzz!"" https://twitter.com/MrAndyNgo/status/1292754310963462145 …","['#blm', '#protesters']",23
1086,2020-08-10 06:00:47,AmyThunig,"Call it what it is ay, a hate crime. 

‘Two men aged 31 and 19-years-old have each been charged with one count each of aggravated assault, and driving in a manner dangerous and two counts of firearm offences’

#BLM
 https://www.abc.net.au/news/2020-08-08/charges-laid-alleged-shots-fired-borroloola/12538356?fbclid=IwAR3hmxTTi5PRf8WS-b5CVw_KOYA88AIDUaU6dxN3FNYtx5TRgXjpIGeBBkY …",['#blm'],62
1087,2020-08-10 05:59:59,CWarrior17,old son he better not ever b caught out bn a #BLM thug. He said they r not 4 black Americans they r paid terrorists doing the dirty work of the #Democrats bcuz they want division. Maybe Trump rly does have the support of 36% of black men. He said Trump is the only way we will,"['#blm', '#democrats']",41
1088,2020-08-10 05:48:59,pond_kat,"#BLM Members protest @BestBuy in #Chicago`s Goose island, By stealing its TV`s pic.twitter.com/YqPRIY7p8Y","['#blm', '#chicago']",26
1089,2020-08-10 05:48:04,JimHansonDC,"When #BLM protests began the claim was an epidemic of police shootings of Blacks because of #SystemicRacism

The most common reason for Blacks to be shot was attacking the police
Just like this guy did https://twitter.com/JimHansonDC/status/1273286893334134785?s=20 …","['#blm', '#systemicracism']",47
1090,2020-08-10 05:46:50,EMPRESSROOTSGAL,"Stop perpetuating the stereotype already! People are getting rubber bullets in their heads, protesting for #BLM .
There is no excuse for robbing a store that has 0 to do with police brutality. 
This pisses me off.",['#blm'],52
1091,2020-08-10 05:45:01,confunctionist,"#TrumpTroops did no good in Portland. And now nothing in damn Chicago.

Looting only helps #Trump press his knee on our necks 

#BLM  pic.twitter.com/CaG3S0w2Zq","['#trumptroops', '#trump', '#blm']",35
1092,2020-08-10 05:41:31,Anxiety_Sugarr,Black lives still fucking matter people! #BLM #BlackLivesMatter,"['#blm', '#blacklivesmatter']",19
1093,2020-08-10 05:38:37,MattHayesCFB,"I do think it’s interesting that when #BLM arrives, it’s “you’re just a football player.”

But when #CFB season is on the brink, everyone is a teamster. 

Again, reasonable people can come to sound conclusions.","['#blm', '#cfb']",89
1094,2020-08-10 05:38:22,BarbaraKDoty2,I’ve said that so many times myself! Trump backs HongKong protesters but won’t even admit the problem here- He can’t even SAY #BLM,['#blm'],44
1095,2020-08-10 05:34:45,JimHansonDC,"Life #UnderDemocratRule

Police shoot man AFTER he shoots at them

#BLM & #Antifa lead the violent riots & looting https://www.foxnews.com/us/widespread-looting-reported-in-chicago-after-police-involved-shooting …","['#underdemocratrule', '#blm', '#antifa']",246
1096,2020-08-10 05:34:08,scalawagmag,"Several prominent music publications have shared messages of solidarity to those fighting for police abolition, suggesting that their journalism supports #BLM activism. Yet, their coverage of trap music suggests otherwise.  

 https://www.scalawagmagazine.org/2020/08/21-savage-ice-arrests/ …",['#blm'],15
1097,2020-08-10 05:31:34,iDGRic,"The U.S. wouldn't have Covid running rampant if Trump had attacked it like he attacked American #BLM Protestors, the news, Governors, Burisma, Biden, Pelosi, Harris, Warren, AOC, refugees,  children, Democrats, @ProjectLincoln, our Allies, America, Climate Control, Greta.......",['#blm'],31
1098,2020-08-10 05:31:19,Clarsonimus,"No truer words were ever spoken.
#Chicago #ChicagoRiots #Riots #Antifas #BLM  https://twitter.com/modgirl26/status/1292193263185731585 …","['#chicago', '#chicagoriots', '#riots', '#antifas', '#blm']",23
1099,2020-08-10 05:30:59,askaway007,Now do #antifa and #blm,"['#antifa', '#blm']",92
1100,2020-08-10 05:17:47,atoa_man,What the finished #BLM Indianapolis mural looked like  pic.twitter.com/XZea6vL1VN,['#blm'],49
1101,2020-08-10 05:14:33,MrYesWeCan,"""I've been stopped and searched""

Shaun, you don't get it. 

I've never been stopped and searched. But then, I'm white. You are black. That is the definition of racial profiling. 

#BLM",['#blm'],24
1102,2020-08-10 05:00:29,DrNaana,"Your creativity will be seen once you overcome your fears.

#foryoupage #BLM #blackownedbusinesses #newjersey #tiktokdoctor #dermatology
#summer #bergencounty #newyork #melanin #yourskinismypriority#healthylifestyle #medicine #karite #wellmelanatedhealth #motivationmonday pic.twitter.com/OrXKsRr1yC","['#foryoupage', '#blm', '#blackownedbusinesses', '#newjersey', '#tiktokdoctor', '#dermatology', '#summer', '#bergencounty', '#newyork', '#melanin', '#medicine', '#karite', '#wellmelanatedhealth', '#motivationmonday']",1
1103,2020-08-10 05:00:01,NottsDoesComics,"#comics #celebratingblacklives: congratulations to @Nnedi @tanaford #jamesdevlin on LaGuardia's double win #EisnerAwards #HugoAwards, @DarkHorseComics:  http://bit.ly/dhlgtpb  @karenpberger. #blackwriters #blackcomics #blackspecfic #BLM #strongfemalecharacters #diversityincomics pic.twitter.com/W9RchEQdDS","['#comics', '#celebratingblacklives', '#jamesdevlin', '#eisnerawards', '#hugoawards', '#blackwriters', '#blackcomics', '#blackspecfic', '#blm', '#strongfemalecharacters', '#diversityincomics']",57
1104,2020-08-10 05:00:00,SpartacusLives,"#BLMAntifaTerroristsThugs Bring shame on good decent black folk nation wide. I served with Black men/women, i have many black friends&NOT ONE OF THEM support either #BLM or #AntifaTerrorist
#MLK was a real advocate for equality & peace and both gangs want his statue taken down!! pic.twitter.com/KDKWn9mkU7","['#blmantifaterroriststhugs', '#blm', '#antifaterrorist', '#mlk']",138
1105,2020-08-10 04:57:01,4RepublicKAG,"lmao, He knows that #AllLivesMatter and that #BLM is a terrorist group that uses violence and fascism to attain political power. When you see BLM talking about all the Black Lives lost in Detroit, get back to me. Funny that idiots like you try the #RaceCard haha, #TypicalDemocrat","['#alllivesmatter', '#blm', '#racecard', '#typicaldemocrat']",39
1106,2020-08-10 04:56:03,RealBasedMAGA,"“While running away from police, the suspect turned around and fired at them. The officers returned fire”

#BLM using this as an excuse to riot & loot. 

Pathetic. 

#ChicagoRiots https://nypost.com/2020/08/10/looters-vandals-sweep-through-chicagos-magnificent-mile/ …","['#blm', '#chicagoriots']",93
1107,2020-08-10 04:52:48,_EmmaGH,"Slavery was at the very heart of British society for centuries. 

Royal Africa Company (where Colston made his money) wasn’t just Royal in name. It was founded and run by James II.

A branding iron added to his Trafalgar Square statue — to reflect the horror he inflicted #BLM  pic.twitter.com/TIVVgAZsgd",['#blm'],1054
1108,2020-08-10 04:45:29,Pablo_Bee," https://www.qpr.co.uk/videos/features/an-important-conversation-with-qprs-pablo-and-les/ … Great to have the opportunity to discuss some pertinent points, experiences relating to Race, Racism, Society & Sport! More importantly what we collectively will/can do to tackle it on & off the pitch! Please have a watch & share #QPR #Sportforgood #BLM","['#qpr', '#sportforgood', '#blm']",25
1109,2020-08-10 04:37:25,_EmmaGH,"Royal slave traders — branding irons in the hands of Charles II and James II, founders of the slave-trading Royal Africa Company (along with Edward Colston whose statue was toppled in Bristol) #BLM  https://twitter.com/finnertymike/status/1292766774279254017 …",['#blm'],32
1110,2020-08-10 04:28:33,RealKaylaJames,I hope every progressive who supports #blm will remember what Obama did to the movement.  With Liberals cheering him on.  Biden will be worst.  They are paying attention with Trump in office.  We can't get shit passed federally anyway.,['#blm'],56
1111,2020-08-10 04:18:42,HeritageCFC,If this was any white Chelsea player they would’ve reported the fact that it was for a campaign about knife crime and #BLM just saying...  pic.twitter.com/w8uQ30cfrZ,['#blm'],33
1112,2020-08-10 04:08:34,freddie1999,"VIDEO: Cars being used to transport goods looted from the @OldNavy store in downtown #Chicago.  #Gucci, #Tesla and #Dior also reported to have been ransacked overnight.  pic.twitter.com/HVYQUkD6GF #BLM 🇨🇳 #JoeBiden 🇨🇳 #Trump2020 🇺🇸","['#chicago', '#gucci', '#tesla', '#dior', '#blm', '#joebiden', '#trump2020']",34
1113,2020-08-10 04:03:24,Looneyai,It just blows my mind that yt ppl can deface #BLM murals w no consequences but the girl who allegedly bought red paint before a peaceful protest is facing life in prison.  https://twitter.com/corona_strike/status/1292643276340768770 …,['#blm'],13
1114,2020-08-10 03:42:06,LamontFrazier4,"Lest we forget that the BIGGEST ENEMIES we face in America, LIVE RIGHT HERE IN AMERICA! #FACTS! #BLM*  pic.twitter.com/aq4mote9Vx","['#facts', '#blm']",20
1115,2020-08-10 03:31:28,finnertymike,"Refreshing to have two of our statues - for a few hours at least - provide a duty of memory. How great riches came from turning other human beings into merchamdise, buying and selling their bodies, their daily labour, their lives. And their offspring #RoyalSlavery #BLM","['#royalslavery', '#blm']",25
1116,2020-08-10 03:22:10,finnertymike,"Charles II set up the Royal African Company that bought and sold people, Black people, taken from Africa in chains and cages. This ‘business’ was central to England’s economy in the 17th and early 18th century #BLM #RoyalSlavery","['#blm', '#royalslavery']",17
1117,2020-08-10 03:16:32,finnertymike,"A reminder of the Royal History not often taught - at least not in any of my school history courses. This morning, an anonymous artist inserts branding irons in the hands of James II, Trafalgar Square (outside Canada House) and Charles II, Soho Square, London #BLM #RoyalSlavery pic.twitter.com/yb2YZB47Le","['#blm', '#royalslavery']",135
1118,2020-08-10 03:07:28,Cheeky_White,Taking a knee for #BLM. Nobody has ever kneeled before me or ever will. #VoetsekANC https://twitter.com/alfred_cabonena/status/1292537043264970754 …,"['#blm', '#voetsekanc']",23
1119,2020-08-10 03:07:00,nicoleahuffman,SHE HAS BEEN ORGANIZING PEACEFUL PROTESTS FOR MONTHS IN SAN LUIS AND LEADS US IN BEAUTIFUL SONG WHEN OUTSIDERS TRY TO SPARK TENSION. DONT LET OUR COUNTY PAINT HER AS A FELON!!! THE CHARGES ARE UNSUBSTANTIATED 📢🗣✊🏽✊🏾✊🏿 #FreeTianna #BLM  pic.twitter.com/fKMu9EhWKE,"['#freetianna', '#blm']",3893
1120,2020-08-10 02:55:49,AntiIlliberal,"The desire to paint #BLM riots as ""mostly peaceful"" helped destroy Chicago tonight. 

Major news outlets did not inform the public so we had no way to prepare. 

We lost homes and businesses because of their cowardice. 

@mtracey and @andyngo were the only ones.

 #ChicagoRiots","['#blm', '#chicagoriots']",40
1121,2020-08-10 02:54:22,EmersenLee,SMDH. Basic ass bitches. #BLM  https://twitter.com/MrAndyNgo/status/1292752633531256835 …,['#blm'],106
